,text,label
2," Yeah , just return to nature and feel the thrills of its beauty . ",4
3, We are nor alone here . So many other families ! ,4
4, Sure . The sunny days of spring are ideal for outdoor gatherings . ,4
7," Oh , so heavy ! What have you put in here ? ",6
9, Toys ? Why do we need toys for a picnic ? ,6
12," Science ? What are you talking about ? Forget about your science , OK ? It's a picnic ! ",6
1," Thanks , I like it too . I bought it at the nearby department store . ",4
1, I'm glad that you could get back to me so fast . ,4
6, What was he doing ? ,6
10," I will get right on that , and I am very sorry . ",5
11, I really appreciate your help . ,4
9, Their flesh is soft and juicy . It has a citrus taste . It's sweet . ,4
2, Thank you . ,4
3," Sorry , but she ' s out . ",5
5, I ' d be glad to . ,4
7," Really ? I never would have guessed . The criminals must only come out in the evenings , because I've never noticed anything strange when I've been at your house in the daytime . ",6
13," Well , we'll be careful . Thanks for letting me know . ",4
8," Yes , welcome to our company . I hope we can cooperate happily . ",4
9, Thank you . I'll work hard . ,4
10, See you at 7 ,4
11, Thank you so much . I appreciate your help . ,4
9," No , that's all . Thanks . ",4
8," Me ? Cook our dinners ? Hah ! You will be cooking , dear . You will cook . ",5
0,I'm afraid I forgot to lock the door . ,5
2," Sorry , Mum , I'll lock it right away . ",5
0,Can you believe that Obama is our new President ? ,6
11, I ' m not worried about our country now that it ' s in his hands . ,4
0,I think it might be a good idea to work as a guide . ,4
8, Thank you . ,4
0,My parents are always saying I am not good enough . ,5
4, I don ' t think they are right . I have tried my best and that's enough . It is unfair that they are always saying these thing . Sometimes I even feel deeply hurt . ,5
0,"Welcome to China , Mr . Martin . ",4
1, Thank you so much . I have been expecting to come to China . ,4
2, I am very glad that you say so . We have prepared a typical Chinese dinner this evening . ,4
3," Oh , you needn't do that . ",4
4, My pleasure . ,4
2," Oh , thank you . I want one . ",4
4," Oh , that's too bad ! I am sorry to hear that ! ",5
6," Thank you very much , Doctor . ",4
7, My pleasure . ,4
1," Yes , and I am very satisfied with it . ",4
9," The fringe benefits in your company are excellent , and it's generous of you to offer five insurances and one fund ",4
13, That's quite good . Thank you for telling me about those . ,4
15, It sounds interesting . Can I go and see it ? ,4
1," Yes , that is me . Nice to meet you , Monica . Welcome on board ! ",4
2, Thank you . I am very happy to have my own office now . I ' Ve never had one before . It is very nice . ,4
3," Well , we have nicer things than that in this company . You will find out soon . ",4
4, Really ? What could that be ? ,6
3, That Kenmore looks nice . ,4
4, That is a wonderful choice . ,4
11, It's very nice . I'd like to purchase this refrigerator . ,4
11, They pay just enough . ,4
0,I was anxious to find out what the sellers had to say about my counter-offer . ,1
9, Sure . The bittersweet perfume has a calming effect on the nerves . ,4
10, I like this fragrance . ,4
13, I'll take it . ,4
2," No , the one on the left . Yes , that ′ s the one . ... Thank you . ",4
2," Yeah , and meet other drivers of the same car ! ",4
3, Cool ! ,4
4," I know girls love this kind of car . Look , it's got a sunroof ! Imagine ... a cool , starry night ... ",4
7, OK ! See you later ! ,4
2," I am so honored to hear that . Well , after staying here for several days , you must have some ideas about our company . We have been in the clothes field for many years , and yours brand is also well-known in the country . How about our cooperation ? ",4
3, That is one of reasons why I am here now . I am really willing to have some cooperation with your company . ,4
4, We intend to establish business relationship with your company on the basis of equality and mutual benefit . ,4
5, Okay . Good night . Have a good dream . ,4
6, Good night . ,4
1," Unfortunately , I missed a chance to see a classic movie . ",5
1, It's my favorite . ,4
2, Nice to meet you Mr . Taylor . ,4
5, Sure . Come on it . We just finished rebuilding everything . ,4
8, Well . It ' s certainly nice . You ' Ve done a great job . ,4
9, Thank you . ,4
14, That would be fine . ,4
15, Thank you . See you tomorrow . ,4
16, See you . ,4
6," Yes , that ' s all right . Thank you very much . ",4
1," Yes , that is me . Nice to meet you , Monica . Welcome on board ! ",4
2, Thank you . I am very happy to have my own office now . I ' Ve never had one before . It is very nice . ,4
6, That is very kind of you . Thank you very much . ,4
3, That's good . ,4
4, Thank you . ,4
9, Certainly . A simple letter from your bank would be quite satisfactory . ,4
1," What ! That sounds perfectly ridiculous ! Labour Day is a holiday for everyone , not just laboring staff ... and we get a whole day off tomorrow anyway , so what's the point of an extra hour tonight ? ",6
5, Thank you . ,4
0,"Mary , I will have an interview tomorrow . I am so excited ! ",4
1," Congratulations ! By the way , have you had all the things ready for the interview ? ",4
13, All these should be enough . Good luck ! ,4
0,"Hello , thanks for calling 123 Tech Help , I ' m Todd . How can I help you ? ",4
3," I turned on my laptop and it broke ! I mean , the monitor went black ! ",3
5," I don ' t feel sick , ... let me check ... Nope ! No fever , I ' m fine . ",3
7," Phew ! . . . Wait a minute , CRASH ? ? ! ! Spyware ? Trojans ! What ? where ? when ? ! ",3
4, You can't be serious . ,6
11," I'm sorry , but the price is final . ",5
1, Look at me . I look so old ! I look as if I were thirty . ,5
1," Hi , Ms . Seymour ? It ' s Allan Parker . I ' Ve been waiting to call you and thank you for all your help last week . ",4
2," Thank you very much , Mr . Parker . But , that is my job . ",4
3," Well , I want to let your boss know that she ' d better hold on to you ! You ' re a hard worker ! ",4
5," Thank you , ma'am . It's been a pleasure doing business with you . ",4
3," Let me see ... Sorry , sir . We are fully booked tonight . Would you mind making a reservation some other time ? ",5
4," He still doesn't know that Santa isn't real ? How old is he , eight ? ",6
4, Really ? What time and which restaurant ? ,6
7," No , have a nice day ! ",4
8, Thank you . Bye . ,4
9, See you . ,4
1," Something awful happened . We went to the Portobello Road , and someone stole my handbag . ",5
3, No . Only a few pounds . But my passport was in the bag . That ' what I ' m really worry about . ,5
2," Oh , how nice ! there are bright rooms and the house is very quiet . ",4
5, That sounds all right to us . ,4
8," Fine , I'll be expecting you . ",4
9, See you tomorrow . ,4
2," Wow ! You really like fruit , huh ? You've already had 3 plates ! ",6
11," Oh , i am grateful for my mother on this point . her idea of healthy eating helps me a lot keeping fit . ",4
12, really ? so you don't have fried food at all . ,6
1, We should plan to move out of here before July . I'm tired of living in apartments . ,5
9, My absolutely favorite kind of pie is apple . ,4
10, That sounds really good to me right now . ,4
11, I'm happy to help . ,4
14," well , I think you'd be the perfect candidate for the position . According to company policy , you'll still have to go through the formal application procedures though , so fill this application form in ",4
15, ok . Thanks for your support . ,4
4," We pitched a tent in the night , waiting for the sunrise . Wow ! It was too beautiful . ",4
9, I'd love to . ,4
8, But that still sounds expensive . ,5
9," Sorry , we can ' t come down any more . ",5
8, That's outrageous ! I just don't understand why they're not on top of this . ,6
8," Well , thank you very much , I hope I can find it . ",4
5, Fabulous . Thanks . ,4
11, Sounds good . Thanks . ,4
9," Here you are . Thank you , bye-bye ! ",4
10, Bye-bye . Welcome to come next time ! ,4
4," Of course . I made the apple pie this morning , so it ' s lovely and fresh . ",4
5, I love your home-made apple pie.It ' s delicious.Can I have another glass of lemonade as well ? ,4
8, Thanks a lot . Here's ten yuan . Keep the change . ,4
3," Oh , thank you . Thank you very much . ",4
0,"Wow ! What a beautiful scenic spot . It's so open . And just breathe that fresh air , you can almost taste its freshness . ",4
2, Wonderful ! I'll often come here for mountain climbing . ,4
4," No wonder people say , Even the immortals would rather be Guiliners . ",4
5," ... Quick ! Pass me your binoculars . Look at that bird ... I've never seen one of those before . It's indigenous to Guiling , and an endangered species too . This is lucky . ",4
1," Fine , just get it ! We have been shopping for furniture for five hours ! I ' m so tired ! ",4
3," Fine ! I am going to go home and drop off this nightstand , coffee table and love seat while you look for the rest of the things . ",4
4, Great ! Pick me up in about an hour because I think I ' ll also get a bean bag and a dining set . ,4
6, Recliner ? In my beautifully decorated living room ? I don ' t think so ! ,6
0,I have a terrible toothache . ,5
1, I'm very sorry to hear that . ,5
4, You forgot ? You ... ,6
12, Ohhhh ! ,5
9," Oh , we ' d like the buffet please . We ' Ve heard it ' s very good . ",4
4, Are you kidding ? ,6
4," Oh , my God ! ",6
6, I will . Thank you . ,4
2," Oh , no ! What should I do now ? ",5
6, That is a long way to go . It is so kind of you to help me . Thank you very much . ,4
7, My pleasure . ,4
11, I ' m happy that we ' Ve come to an agreement . ,4
0,How do I look ? I love these braids . They're fun ! ,4
1," They look great ! Hey , are you hungry ? I know a good Ethiopian restaurant-Meskerem . ",4
2, An Ethiopian restaurant ? Whoa ! I always think of starving people in Ethiopia . ,6
4, I believe you are cut out for this position . ,4
5, Thank you . ,4
1, I ' m fabulous . ,4
9, Thank you so much . ,4
2, That's really kind of you . ,4
6, Thanks a lot . ,4
1," But mum , we're watching this movie . ",5
2," Well , you heard right.You can get an excellent deal on a new computer here.We have great discounts for students . ",4
11, Wow . That's really good.And you think this is really a good system for a graduate student ? ,4
12, Yes . It's an excellent system . ,4
16," I'm sorry , but our university computer center only sells Macintosh equipment . ",5
17, What ? Are you serious ? ,6
19, But nobody uses Macintosh ! ,6
25, Hmm . I think I should ask some of my friends for advice before I make a decision . I'm sorry . ,5
27," Well , thanks for your advice . I will probably come back later . ",4
28," You're very welcome . Here is my card , if you need any help . ",4
9, So quick and easy ! Thanks very much . ,4
0,"Wow , it all looks so good . I ' m not sure what to choose . ",4
4, That sounds like a good idea . It looks very big though . ,4
10, Good luck with that . ,4
11, Thanks . ,4
9, Thank you for your reminding . ,4
11, I can't wait to see it . ,4
3," That's great . I'm looking to borrow quite a large sum , though . ",4
4," With our Personal Automobile Consumer Loan , the borrower can borrow up to 80 % of the purchase price . ",4
4," Yes . And you also overworked in last month , when Steven asked for leave . I have been very satisfied with your performance . And your dependability has been a great asset . ",4
5," Thanks for your praise , Madam . ",4
8, Thank you . ,4
7," OK , thanks . I really appreciate it . ",4
3, Looks good . ,4
6," Okay , let me brush you off . Thank you very much for coming . ",4
7, Thank you . ,4
2, I'm afraid you'll have to find a parking meter . ,5
4," No , sir . I'm sorry you can't . ",5
3," Yes , this runway is going to sparkle with glamour and style ! ",4
7, Because you're going to love this show ! ,4
9, Thanks a lot . ,4
3, Okay ... what makes you say that ? I thought you were pleased with his overall performance . Didn ' t you just tell me last week how impressed you were with his attitude ? ,6
6," But that ' s not the only thing ... you know , he really doesn ' t have the best work ethic , I ' m constantly catching him on MSN and Facebook when he should be talking to clients . ",1
8," Make it work , Geoff . You would say that , wouldn ' t you , he is your cousin.what a jerk , make me hire your stupid , useless , cousin . ",1
1, I want to take them to court for arresting me . ,1
3, There was no reason for them to arrest me . ,1
5, They released me the next morning . ,1
7, That ' s exactly what they did . ,1
11, I ' m definitely taking them to court . ,1
5, Goodness me ! So many choices ! I think I'll have a cappuccino please . ,6
2," Oh , really ? Do you know which company they are from ? ",6
6," Thank you very much , ma'am , but we don't take tips in China . ",4
9, That can ' t be right ! ,6
5, Really ? That ' s a lot of money to pay for one room . ,6
19, That ' s a good idea . I ' ll look into finding something like that . ,4
7," Thank you very much . Here's 10 $ , keep the change , please . ",4
9," That's wonderful news , thanks for all your help . ",4
6, You ' Ve been very helpful . ,4
0,"Alice , it really was great . I think it was the most interesting thing here . You really should go in . ",4
2, Really . The special effects are fantastic.You shouldn't be scared . You would really enjoy it . ,4
9, We still have most of the tickets we bought.We can go on a lot of different rides if you like . ,4
10, Thank you . Now I see that you are my true friend . Most of my so-called friends left me at the moment my company went bankrupt . You are the only one who has stood by me the whole time . ,4
11, I am just doing what I think I should do . ,4
12, Thank you for being a friend of mine . ,4
13," This isn't like you ... Well , I hope you will have a nice flight and a successful start in business ",4
10, I know . Thank you very much . ,4
11, That's all right . May you have a good trip ! ,4
12, Thank you . ,4
13, My pleasure . ,4
6, Why ? I work very hard . ,6
10, It's unfair . ,1
9," oh , we ' d like the buffet please . We ' Ve heard it ' s very good . ",4
2," Really ? I have heard there are many famous national park in the US , which one exactly ? ",6
4, That's wonderful . I will see the Old Faithful for myself . ,4
7," Really ? No , they couldn ' t . None of them would have jobs if they did . ",6
3," No , cats are too dirty . They are lazy and cunning . I don ' t like them at all . ",2
5," You can keep the cat , but you should keep it away from me . ",2
3, Thank you very much . ,4
4, What ! One hundred U . S . dollars.Is it covered by the insurance ? ,6
8," Oh , this feels very nice . It's perfect . I'll take it . ",4
3, So I know . Thanks . ,4
10, Your cooperation is very much appreciated . ,4
11, I'm happy to be of assistance . ,4
8, Mom ! ! ! Please . All my friends have had it for years . ,1
14," O . K . Thanks , Mom ! ",4
0,"My god , it's such a lovely lake ! The lake has a water surface of 56 square kilometers . ",4
5, Very romantic . ,4
7," Haha , very funny , but it doesn't make any sense to me . ",4
4, It's very considerate of you to do so . Do you have any laundry today ? ,4
6," Oh , thanks . Please tell him to call my cell-phone number . ",4
8, Thank you very much . ,4
9, No problem . ,4
10, You're right . Thank you for the advice . ,4
1, Yes . I find dates to be a lot of fun . ,4
1, Excellent . How many would you like ? ,4
7," Very good , sir . Your order will be ready in one week . ",4
9," No problem , sir . But it will cost you extra . ",4
12, Thanks.Okay . I have my soap . ,4
13, My God ! You really bought a lot . Why do you need so much ? ,6
32, Thanks . My name's Nick . ,4
34," Thanks , Mom . Thanks . ",4
0,"I passed all the tests , Mom . ",4
1, Well done ! ,4
5," Did I ? Well , anyway , you will get your raise when the economy starts picking up . ",6
8, I got the message . I'm quiting . ,1
10," I've been here for 3 years , and I haven't had a raise in all that time.If you like my work , it should be reflected in my pay , and I feel it isn't . ",1
12," Very well , consider me gone . ",1
4," Unfortunately , you will not be able to view it today . ",5
9, Friday at 6 pm . would be perfect . ,4
10, That will be fine . ,4
11, Thanks for your help . ,4
0,Jim . I heard you got a promotion ! ,4
2," Congratulations , guy . ",4
3, Thanks . I appreciate it . ,4
1," Absolutely . Mm , this is really good . ",4
2, Thanks . Would you like to have one more slice ? ,4
3, I'd love to . ,4
4, Thank you very much . ,4
2," Yes , I did , thanks . ",4
1, I ' m still shocked that Obama was elected . ,6
2," I couldn ' t believe it , either . ",6
10," Whatever the reason may be , I'm glad you visited me . ",4
11, I'm glad I did too . ,4
1," I ' m fine , thank you . ",4
11, All right . I ' ll see you on Friday . ,4
1, Yesterday . I was really sorry to see it end . The skiing was terrific ! ,4
3, great ! ,4
0,"If you are staying here for a few days , we ' d be delighted to see you at our factory . ",4
1, It ' s very kind of you to say so . My associate and I will be interested in visiting your factory . ,4
4, Just like in the States ! That's perfect ! ,4
1, It was great . I made some friends . ,4
2," Really , that's good . ",4
3, But the lessons this semester are a little bit hard . ,5
4, They aren't hard . I am sure you can do it . ,4
4," Really ? That's very good of you , Helen . But I must get a new suitcase , my old one needs repairing . ",4
2, So many places I have been looking forward to . We will take part in the group . ,4
3, I think you will enjoy your journey . ,4
4," OK , thanks . ",4
7," Great ! Then I suppose I'm looking forward to my first promotion , too . ",4
10, That's too bad . I need to discuss these plans with him . ,5
2, I don't care . I have a headache . ,1
1, By all means . (= Of course . ) ,4
7, Here's your receipt . Have a nice day . ,4
5," That sounds simple enough . It's Friday today , I'll be back on Monday morning , first thing , with all of the relevant data . See you then , and enjoy your weekend . ",4
4, Thank you very much . May I leave my baggage here until Thursday ? ,4
2, Is that so ? But I think It shouldn't keep you long in bed . ,6
1," To be honest , I was just dumped . ",5
11, Thank you so much . ,4
2," Yard work ? I said ' what are we doing for fun ' , not work ! ",6
0,"Listen , Christine , you can not afford another day off . You ' Ve called in sick five times in the last three weeks . ",1
1," I know , Mr . Douglas . But I am really sick . ",5
3," I understand , sir . I ' ll bring a doctor ' s note in tomorrow . I am sorry , Mr . Douglas . ",5
6, I've already suffered enough without listening anymore to you ! ,1
1, Thanks . ,4
5," Well , it looks very nice . ",4
6, Thanks . ,4
1, Let me see ... I am sorry the tables you want are booked . ,5
3," No problem , sir . Let me help you . ",4
0,You shouldn't let the dirty dishes accumulate in the sink ! ,2
7," That smells great . I'll take one bottle , please . ",4
17," That will be all . You've been very helpful , thanks . ",4
1," Getting worse . Now he ' s eating me out of house and home . I ' Ve tried talking to him but it all goes in one ear and out the other . He makes himself at home , which is fine . But what really gets me is that yesterday he walked into the living room in the raw and I had company over ! That was the last straw . ",1
6," I see . Oh , wait . Ma'am , I'm sorry . These slacks were on sale . ",5
8," I'm sorry , but we don't allow returns on sale items . ",5
10," I'm sorry , but we usually don't do it . It is our policy . ",5
13, Good . I'm a regular customer here . I am glad you can make an exception for me . ,4
17, Store credit is okay with me . I'm sure I will find something I like . I shop here a lot . ,4
18," We appreciate your business , Ma'am . ",4
2," Let me see , I am sorry . It's for table 11 . ",5
2, I got a promotion at work earlier this week . ,4
3, Is that right ? ,6
4, It's the truth . I am really happy . ,4
5, Congratulations on your promotion . ,4
6, Thank you very much . ,4
7, I am really excited for you . ,4
8, Are you really ? ,4
9, I'm serious . You deserved this promotion . ,4
5, All right . I think I'll take it . ,4
6, Thank you so much . ,4
10," No , thank you . ",4
11, You're welcome . Have a nice day ! ,4
0,We hope that our cooperation will continue . ,4
1, Of course . We both experienced a good cooperation . ,4
3," Sorry , things on sale are not allowed to be refunded or exchanged . ",5
10," I got the movie when it came out on DVD , do you want to come over ? ",4
11, I would love to . ,4
11, We appreciate your help . ,4
4, Thank you . ,4
5, Have a nice holiday ! ,4
6," You , too . Thanks for your help . ",4
1, A really dreadful accident and many people were killed . ,5
4, Thanks . ,4
2, I am sorry for that . We will improve the dishes next time . ,5
10, OK . Thank you . ,4
11, You are welcome . ,4
5, Yeah . Let's just lounge around ! ,4
4, Great . Thanks a lot . ,4
2, There was a stop sign ? ,6
3, How could you not notice it ? ,6
10," Thank you , I really do appreciate that . ",4
3," No problem , sir . ",4
5, Sounds ideal . We'll get back to you in a couple of days then . ,4
2, Really ? Why is that ? ,6
17," I think so , hopefully we ' ll have a long and a happy life together . ",4
4, Here you are . Keep the change . ,4
5, It's pretty . May I try it on ? ,4
7, Thank you . ,4
1, I am so excited to be voting . ,4
3, I am so impressed with the candidate I ' m going to vote for . ,4
4, What ' s so great about him ? ,4
5, I feel that he is very intelligent . ,4
6," Oh , really ? ",6
7," Yes , and I agree with all his policies . ",4
8, That ' s good to hear . ,4
5, ( A moment later ) It's cute.The color suits my complexion . ,4
11, Great ! We will send you all the details later . Looking forward to meeting with you ! ,4
0,"Oh , sir . I lost my passport . ",5
0,Mr . Wilson . I'm very glad we reached the agreement at last . Now I'd like to propose a toast to the further development of our cooperation . ,4
1," I'm very delighted too . I'm sure that we'll have a wider range of cooperation . So , let's drink to the signing of our contract . ",4
2, Bottoms up ! ,4
3, Cheers . ,4
11," Oh , thanks a lot . Then , I will take the two . ",4
8, Very good . Could I serve you anything else ? ,4
9, Thank you . That's enough . ,4
10," My pleasure . Just a little while , your order will be ready very soon . Please enjoy your lunch . ",4
11, Thanks . ,4
0,Is Stanley still singing that Elvis song ? He's really hogging the mike ! ,1
1," If I hear "" Love Me Tender "" one more time , I think I'm going to go crazy ! ",1
2, He sounds like a sick cow ! ,2
11," Thank you , and I'm sorry for the change of plans . ",4
1," Oh , I'm terribly sorry . but I couldn't find the yoghurt I saw here last time . ",5
7, OK . I hope so . ,4
7, They fit me very well . I like them . ,4
8, Please go to receive optometry first over there . ,4
6, Thank you so much . I would really appreciate that . ,4
7, You are welcome . Have a safe trip . ,4
6, You can ' t be serious . ,6
4, Thanks a lot . Bye . ,4
12, Thank you very much . ,4
13, You're welcome . ,4
3, Thank you very much . This is for your help . ,4
11, Eleven o'clock on Friday morning . See you then . ,4
2, Certainly.Here you are.They ' re the very latest fashion . ,4
0,"Mom , Happy mother's Day ! Here's my card . ",4
1, What a surprise ! Thanks.It ' s beautiful . ,4
2," Thank you for your love and care over the years , I appreciate it , mom . ",4
3, This is the best card I ever received . ,4
5," Nothing , son . I'm already very happy . ",4
6, How about dinner tonight ? My treat . ,4
7, Actually . I prefer we eat at home.We ' ll have more time to catch up that way . ,4
9," Oh , don't mention it . I'm proud of you ! ",4
10," Thank you , mom . I love you so much ! ",4
4," Right , see you then ! ",4
2, Thanks ! ,4
0,"Darling , this dress is for you . I hope you like it . ",4
1," Oh , very beautiful . Thank you , Steven , I like it very much . ",4
2," Your birthday is coming , and I think this dress suits you . Why not try it now ? ",4
3," My birthday present ? I can't help telling you that I am a happy woman , darling . I will come back soon . ( Go to her bedroom and wear the new dress , then show it to Steven . ) ",4
4, It fits me exactly . How does it look like ? ,4
5," It displays your slender figure , darling . ",4
6, The most important thing is that you bought it for me . I am happy that you know my size and style . ,4
7, Because you are my dear wife . ,4
0,We are through . ,1
1, Why ? ,6
2," Why ? Isn't it obvious ? First you impose way too much on me , and I'm tired away . Second , you stood me up on the Valentine's Day . ",1
3," I'm very sorry for that , but I sent you several messages to explain , my mom was seriously ill , and I had to look afer her . ",5
4," But I ended up with finding out lady that night , that you were with other girl at cafe near your home . ",1
5, That girl was my cousin . ,5
6, You've got so many cousins . I called you later that night . But you didn't have the guts to answer the phone . ,1
7, I didn't take my cellphone with me at that time . ,5
8, I don't buy a story . ,1
9," I know you don't hear me right know , please calm down . Anyway , I don't wanna part . I'll drop by tomorrow . ",5
10," No , don't , I don't want to see you anymore . Don't ever call me again . ",1
9," Wonderful ! And , you mentioned ' perks ' ? I do hope I'll be getting some of those . ",4
1, Sure . Here you are . ,4
0,"Is your turn , Sir . I ‘ m sorry that you have to wait . Saturday is busy day for us . ",5
2, Are you kidding me ? ,1
3," You know what ? You and I had no plans , so I made plans with Mark . What's the problem ? ",1
4," We have been together for a year and usually , people who've been together a year , take their vacation together . ",1
5, I don't think that I ever heard of that rule before . Any more rules that you would like to tell me about ? ,1
6," Go on your vacation with Mark and when you come back , why don't you just move in with him as well ! ",1
7, I am really looking forward to getting away from you . Far away from you ! ,1
2," Oh , that's too bad . Should I call a doctor ? ",5
3, Of course not.There are so many people here today . ,4
2," Oh , good . Transfer , please . ",4
3, Sure . ,4
7, I'm afraid there isn't . ,5
5, It's our pleasure to do business with you . We'll let you have the offer next Wednesday at the latest . ,4
4," Yeah . It ' s pretty bad , that car looks like a coke can . ",5
6," No , we got no receipt , but we paid on the spot . ",1
2, Thank you . ,4
1, I'm sorry.My car's taken . ,5
2, I never imagined meeting you here . ,6
3, It's really a surprise . ,6
3, No kidding ! We'll miss the connecting flight . ,6
1," Thanks for coming over to help . I really appreciate it.First , could you peel the vegetables ? I ' Ve put them all in the sink and there is a peeler . ",4
6," Ok , thank you . ",4
9, That's nice and easy . Thanks for your time . ,4
7, Really ? And what led you to this conclusion ? ,6
10, I've been with this firm for 26 years and I'd hate to see it go down the drain due to poor leadership skills . ,1
4, Very well . Thank you . ,4
5," You're welcome , sir . ",4
10, That sounds delicious and nutritious . ,4
9," Thank you very much , bye ! ",4
10, You're welcome . Goodbye . ,4
2, No way ! I worked very hard so that I could leave on today ' s flight . Are there seats on another airline ? ,1
4, You mean the line over there of about 200 people ? ! ,1
5," Thank you . Do you want your money back , or would you like to exchange it ? ",4
8, Thanks a lot . ,4
9, No problem . Thank you . ,4
0,I ' d like to take this opportunity to thank you for everything you did for me . ,4
1, It ' s my pleasure . I enjoyed working with you . ,4
2, I wouldn ' t be able to make it without your help . ,4
3, Then keep up the good work . ,4
0,I have been looking at this online catalog for over an hour and I still haven ' t finished getting all the kitchen appliances that we need ! ,1
6, That ' s a good idea ! The kitchen will look amazing ! ,4
1," I've lost my Traveller's Cheques , all of them . ",5
4, Good.Can I walk through this building ? ,4
5, I'm afraid you can't . You'll have to go out there and walk around . ,5
6, I see.Thank you . ,4
4," Now , that's a price that I like . ",4
7, Very good . Perhaps you'd like something else to go with the roses ? ,4
9," Women love roses , so your wife will be very happy . ",4
1, I ' m fantastic ! ,4
7," Thank you , sir . We look forward to welcoming you . ",4
6, Thank you very much . ,4
0,Hi . I just lost my purse when I was shopping on the street . I guess somebody stole it from me . ,5
6, I'm afraid I can only rent it for two months . ,5
6," That's great , congratulations ! ",4
7," Thanks . I am feeling pretty good about myself too . You know , bigger office , a raise and even an assistant . ",4
8, That's good . So I guess I'll have to make an appointment to see you . ,4
9, You are kidding . ,6
13, She is very nice and open-minded . ,4
15, Yeah . He was a real slave driver . He probably would have loved it if we were robots . ,4
17, Good . Tonight 8 o'clock . ,4
19, Bye . ,4
6," Sure , it is 80 yuan in all and you have to give me another coupon . ",4
8, Certainly . ,4
11, Sure . ,4
13, Thank you . ,4
11, That ' s wonderful . Thank you . ,4
21, thank you very much . I ' m looking forward to hearing from you about this job . ,4
1, You don't know what you are asking ! ,1
0,I am really excited ! ,4
6, Why ? ,6
9, Are you serious ? ,6
2," Yes , I'm looking forward to meeting everybody and getting started on my new job . ",4
4," This is wonderful . Thank you for doing all this for me , Miss Lee . ",4
0,What a terrible house ! ,1
2," The door bell doesn't work , the sink is leaking ",1
3," There's no hot water , and the building is falling apart ! ",1
4," It's no use complaining.If we had got enough money , we wouldn't put up with it ! ",1
3, Fine ! I'll be back by nine then . Don't worry . ,4
0,What are we going to do ? I can't get the car out of this ditch . I'm stuck ! ,1
2, I know . This is terrible . What can we do ? This snow doesn't stop falling ! ,1
14, Alright . That's a good idea . ,4
16, Days ? ,6
1," I ' m sorry , Janet . I left it at home . I ' ll bring it back in the morning . ",5
3," I know , Janet . I just walked out and forgot it completely . I ' ll go home and get it at noon , all right ? ",5
0,Of course ! Of course ! Here you are . Thank you so much . ,4
2," Um , let me see . Hmm . This antique tea set here is gorgeous . ",4
4," Really ? No , no , I couldn't ! You're too nice ! ",4
6, Gee ! I don't know what to say ! Thanks so much . ,4
5," That'll be enough , and the repayment period sounds good to me . ",4
9," Perfect . So , I guess my next job is to go to the newsagent and buy some car magazines . Thanks for everything . ",4
1," No , I'm just browsing . Thanks anyway . ",4
2, No problem . ,4
6, Thank you . I'll have a try . ,4
6," Yes , I like this one.It goes very well with my coat . How much is it ? ",4
1, Sure . Wait a moment . ,4
3, OK . ,4
0,Whoa ! This is a massive flea market ! ,4
1, You're telling me ! There are thousands of people here . ,4
2, And hundreds of booths-all filled with different kinds of stuff . ,4
3, This is almost like a Taiwanese night market ! I can't believe it ! ,4
4," You can't buy much more , Wei ! You already have enough to fill two boxes to send back to Taiwan . ",4
5," Oh , yeah . OK . I'll just buy smallthings ! ",4
2, Excellent . I have been expecting it . ,4
2, You stopped just in time . Good for you ! ,4
6, What ? Why ? I mean ... just like that ? I ' m fired ? ,6
8, What ! I resent that ! ,1
0,"Welcome home , Peter ! ",4
1," Thanks , honey . It's great to be back . ",4
5, Thank you very much . I have been looking for it for a long time . Is this the latest edition ? ,4
9," A little bit expensive , but I will buy one . This is $ 25 , here you are . ",4
6," Don't worry , I would be able to go along with you , over the next few days , if you have any questions or problems , I will be right here to help you out , I can be a translator and tour guide . ",4
7, Thank you very much . ,4
8," My pleasure , I hope your visit to Beijing is very enjoyable ! ",4
6, No problem . ,4
11, really ? what is it ? ,6
16," sure , it's the ad circled with a red pen in the middle of the classifieds . Good luck ! ",4
1, That's a lot of money ! What did you do ? Break the piggy bank ? ,6
4," Great , then we can add everything up and take it to the bank . ",4
6," Oh yeah , those are from my trip to London . I have a couple of different pence , but in all it won't add up to one pound . ",6
19, That's great . You can go take a look . ,4
6, Are you serious ? ,6
3, It's a cute little teddy bear ! ,4
4, How sweet ! Maybe he was just a shy guy who had a crush on you ! ,4
5, And look what we did to him ! Hey ... he left me his business card . ,6
6, Wow ! Call him tonight ! You guys will really have an interesting love story to tell everyone ! ,4
9," Sure , this way please . ",4
1, Seven dollars ! ! ! Incredible ! But I saw that the seller has kind of a bad rating . ,6
5, OK . Wish me luck ! ,4
6, I see . Thanks a lot . ,4
7, You ' re welcome . ,4
2," Thank you , Mr . White . ",4
3, Delighted I was able to help . ,4
3," Granted , it ' s cheap , but the place is filthy , the beds are uncomfortable , there ' s no A / C , the breakfast is pretty skimpy ... and the staff couldn ' t care less about the guests . ",2
5," Just one night , when my flight was canceled due to bad weather . It ' s bearable if you just need a place to crash , but you definitely don ' t want to book a vacation there . Unless you enjoy sharing your room with cockroaches . ",2
2, You're not going to make anything to eat ? ,6
11, Thanks . ,4
4," We could try that , but I really want this house ! ",4
8, You must be kidding ! You cannot get that price anywhere . ,6
12," Okay , I'll be right back ... Congratulations ! The manager approved the final price $ 15,000 . ",5
